project,file_path,rule,n_alerts
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_cpt.py,R26,5
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_custom_models.py,R26,8
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_decoder_models.py,R26,5
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_encoder_decoder_models.py,R26,2
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_gptqmodel.py,R26,17
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_gpu_examples.py,R26,126
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_helpers.py,R26,13
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_hub_features.py,R26,6
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_initialization.py,R26,18
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_low_level_api.py,R26,14
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_mixed.py,R26,4
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_multitask_prompt_tuning.py,R26,12
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_other.py,R26,2
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_poly.py,R26,3
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_target_parameters.py,R26,3
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_torch_compile.py,R26,14
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_trainable_tokens.py,R26,4
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_tuners_utils.py,R26,16
huggingface__peft,/Users/bramss/Desktop/Extracted_Repo/huggingface__peft/tests/test_xlora.py,R26,9
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/datasets/lm-human-preferences-descriptiveness.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/datasets/lm-human-preferences-sentiment.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/layer_skip/scripts/benchmark_layer_skip.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/layer_skip/scripts/layer_skip_sft.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama/scripts/merge_peft_adapter.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama/scripts/reward_modeling.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama/scripts/rl_training.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama/scripts/supervised_finetuning.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama_2/scripts/dpo_llama2.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/stack_llama_2/scripts/sft_llama2.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/toxicity/scripts/evaluate-toxicity.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/research_projects/toxicity/scripts/gpt-j-6b-toxicity.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/bco.py,R26,5
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/cpo.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/kto.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/nash_md.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/online_dpo.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/orpo.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/ppo/ppo.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/ppo/ppo_tldr.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/prm.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/reward_modeling.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/sft_gpt_oss.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/examples/scripts/xpo.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/scripts/generate_tiny_models.py,R26,5
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/slow/test_dpo_slow.py,R26,6
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/slow/test_grpo_slow.py,R26,6
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/slow/test_sft_slow.py,R26,16
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_activation_offloading.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_bco_trainer.py,R26,30
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_best_of_n_sampler.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_callbacks.py,R26,10
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_cpo_trainer.py,R26,4
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_data_utils.py,R26,8
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_dataset_formatting.py,R26,6
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_dpo_trainer.py,R26,35
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_gkd_trainer.py,R26,5
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_grpo_trainer.py,R26,8
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_kto_trainer.py,R26,11
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_modeling_geometric_mixture_wrapper.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_nash_md_trainer.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_online_dpo_trainer.py,R26,9
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_orpo_trainer.py,R26,6
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_peft_models.py,R26,8
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_ppo_trainer.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_prm_trainer.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_reward_trainer.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_rloo_trainer.py,R26,8
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_sft_trainer.py,R26,11
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_trainers_args.py,R26,16
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_utils.py,R26,4
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_vllm_client_server.py,R26,4
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/tests/test_xpo_trainer.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/extras/vllm_client.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/models/utils.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/scripts/dpo.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/scripts/kto.py,R26,3
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/scripts/sft.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/bco_trainer.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/cpo_trainer.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/gkd_trainer.py,R26,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/judges.py,R25,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/judges.py,R27,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/judges.py,R29,1
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/kto_trainer.py,R26,2
huggingface__trl,/Users/bramss/Desktop/Extracted_Repo/huggingface__trl/trl/trainer/orpo_trainer.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/cpu/docker/benchmark_vllm_throughput.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/xpu/docker/benchmark_vllm_throughput.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/xpu/docker/chat.py,R26,3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/xpu/docker/vllm_offline_inference_vision_language.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/xpu/docker/vllm_online_benchmark.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/docker/llm/serving/xpu/docker/vllm_online_benchmark_multimodal.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/LongBench/pred.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/all-in-one/run-stress-test.py,R26,10
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/all-in-one/run.py,R26,131
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/all-in-one/save.py,R26,11
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/all-in-one/save_npu.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/ceval/evaluators/chatglm.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/ceval/evaluators/llama.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/ceval/evaluators/qwen.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/perplexity/ppl.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/perplexity/run_longbench.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/dev/benchmark/perplexity/run_wikitext.py,R26,4
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Applications/hf-agent/run_agent.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Applications/streaming-llm/streaming_llm/utils.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Deepspeed-AutoTP/deepspeed_autotp.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Advanced-Quantizations/AWQ/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Advanced-Quantizations/GPTQ/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/aquila/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/aquila2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/baichuan/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/baichuan2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/bluelm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/chatglm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/chatglm2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/chatglm2/streamchat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/chatglm3/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/chatglm3/streamchat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/codegeex2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/codegemma/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/codellama/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/codeshell/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/cohere/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/deciLM-7b/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/deepseek-moe/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/deepseek/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/deepseek_v3/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/dolly_v1/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/dolly_v2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/falcon/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/flan-t5/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/fuyu/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/gemma/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/glm-4v/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/glm4/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/glm4/streamchat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/internlm-xcomposer/chat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/internlm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/internlm2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/llama2/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/llama3.1/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/llama3/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/minicpm-v-2/chat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/minicpm-v-2_6/chat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/minicpm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/mistral/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/mixtral/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/moss/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/mpt/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phi-1_5/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phi-2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phi-3-vision/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phi-3/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phixtral/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/phoenix/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/qwen-vl/chat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/qwen/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/qwen1.5/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/qwen2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/redpajama/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/replit/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/skywork/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/solar/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/stablelm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/starcoder/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/vicuna/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/wizardcoder-python/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/yi/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/yuan2/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Model/ziya/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/More-Data-Types/transformers_low_bit_pipeline.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/HF-Transformers-AutoModels/Save-Load/transformers_low_bit_pipeline.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/LangChain/voiceassistant.py,R29,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/ModelScope-Models/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Native-Models/native_int4_pipeline.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/aquila2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/bluelm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/chatglm/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/chatglm3/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codegeex2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codegemma/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codellama/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codeshell/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/cohere/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deciLM-7b/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deepseek-moe/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deepseek/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/flan-t5/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/fuyu/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/glm4/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/internlm-xcomposer/chat.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/internlm2/generate.py,R26,2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/llama2/generate.py,R26,1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/llama3/generate.py,R26,2
